DATE,value,element,STATION_ID
1998-04-29,21.1,TMAX,USW00003971
1998-04-30,28.3,TMAX,USW00003971
1998-04-01,12.2,TMIN,USW00003971
1998-04-02,10.0,TMIN,USW00003971
1998-04-03,11.1,TMIN,USW00003971
1998-04-04,5.0,TMIN,USW00003971
1998-04-05,6.7,TMIN,USW00003971
1998-04-06,12.2,TMIN,USW00003971
1998-04-07,17.2,TMIN,USW00003971
1998-04-08,13.3,TMIN,USW00003971
1998-04-09,7.2,TMIN,USW00003971
1998-04-10,7.8,TMIN,USW00003971
1998-04-11,11.7,TMIN,USW00003971
1998-04-12,14.4,TMIN,USW00003971
1998-04-13,17.2,TMIN,USW00003971
1998-04-14,19.4,TMIN,USW00003971
1998-04-15,18.9,TMIN,USW00003971
1998-04-16,13.3,TMIN,USW00003971
1998-04-17,10.0,TMIN,USW00003971
1998-04-18,8.3,TMIN,USW00003971
1998-04-19,7.8,TMIN,USW00003971
1998-04-20,10.6,TMIN,USW00003971
1998-04-21,7.8,TMIN,USW00003971
1998-04-22,11.1,TMIN,USW00003971
1998-04-23,7.8,TMIN,USW00003971
1998-04-24,12.2,TMIN,USW00003971
1998-04-25,17.2,TMIN,USW00003971
1998-04-26,13.3,TMIN,USW00003971
1998-04-27,12.8,TMIN,USW00003971
1998-04-28,10.6,TMIN,USW00003971
1998-04-29,6.7,TMIN,USW00003971
1998-04-30,8.3,TMIN,USW00003971
1998-04-01,0.0,PRCP,USW00003971
1998-04-02,0.0,PRCP,USW00003971
1998-04-03,0.0,PRCP,USW00003971
1998-04-04,0.0,PRCP,USW00003971
1998-04-05,0.0,PRCP,USW00003971
1998-04-06,0.0,PRCP,USW00003971
1998-04-07,0.0,PRCP,USW00003971
1998-04-08,0.0,PRCP,USW00003971
1998-04-09,0.0,PRCP,USW00003971
1998-04-10,0.0,PRCP,USW00003971
1998-04-11,0.0,PRCP,USW00003971
1998-04-12,0.0,PRCP,USW00003971
1998-04-13,0.0,PRCP,USW00003971
1998-04-14,0.0,PRCP,USW00003971
1998-04-15,0.0,PRCP,USW00003971
1998-04-16,0.0,PRCP,USW00003971
1998-04-17,0.0,PRCP,USW00003971
1998-04-18,0.0,PRCP,USW00003971
1998-04-19,0.0,PRCP,USW00003971
1998-04-20,24.1,PRCP,USW00003971
1998-04-21,0.0,PRCP,USW00003971
1998-04-22,0.0,PRCP,USW00003971
1998-04-23,0.0,PRCP,USW00003971
1998-04-24,0.0,PRCP,USW00003971
1998-04-25,0.0,PRCP,USW00003971
1998-04-26,6.6,PRCP,USW00003971
1998-04-27,0.0,PRCP,USW00003971
1998-04-28,0.0,PRCP,USW00003971
1998-04-29,0.0,PRCP,USW00003971
1998-04-30,0.0,PRCP,USW00003971
1998-04-01,39.0,AWND,USW00003971
1998-04-02,45.0,AWND,USW00003971
1998-04-03,72.0,AWND,USW00003971
1998-04-04,35.0,AWND,USW00003971
1998-04-05,41.0,AWND,USW00003971
1998-04-06,62.0,AWND,USW00003971
1998-04-07,52.0,AWND,USW00003971
1998-04-08,55.0,AWND,USW00003971
1998-04-09,46.0,AWND,USW00003971
1998-04-10,25.0,AWND,USW00003971
1998-04-11,50.0,AWND,USW00003971
1998-04-12,90.0,AWND,USW00003971
1998-04-13,51.0,AWND,USW00003971
1998-04-14,58.0,AWND,USW00003971
1998-04-15,57.0,AWND,USW00003971
1998-04-16,59.0,AWND,USW00003971
1998-04-17,47.0,AWND,USW00003971
1998-04-18,28.0,AWND,USW00003971
1998-04-19,25.0,AWND,USW00003971
1998-04-20,43.0,AWND,USW00003971
1998-04-21,50.0,AWND,USW00003971
1998-04-22,38.0,AWND,USW00003971
1998-04-23,19.0,AWND,USW00003971
1998-04-24,69.0,AWND,USW00003971
1998-04-25,75.0,AWND,USW00003971
1998-04-26,43.0,AWND,USW00003971
1998-04-27,48.0,AWND,USW00003971
1998-04-28,49.0,AWND,USW00003971
1998-04-29,34.0,AWND,USW00003971
1998-04-30,24.0,AWND,USW00003971
1998-04-01,1118.0,FMTM,USW00003971
1998-04-02,1506.0,FMTM,USW00003971
1998-04-03,930.0,FMTM,USW00003971
1998-04-04,856.0,FMTM,USW00003971
1998-04-05,1619.0,FMTM,USW00003971
1998-04-06,1139.0,FMTM,USW00003971
1998-04-07,1340.0,FMTM,USW00003971
1998-04-08,1346.0,FMTM,USW00003971
1998-04-09,1146.0,FMTM,USW00003971
1998-04-10,1437.0,FMTM,USW00003971
1998-04-11,1611.0,FMTM,USW00003971
1998-04-12,1318.0,FMTM,USW00003971
1998-04-13,19.0,FMTM,USW00003971
1998-04-14,1202.0,FMTM,USW00003971
1998-04-15,1957.0,FMTM,USW00003971
1998-04-16,303.0,FMTM,USW00003971
1998-04-17,1144.0,FMTM,USW00003971
1998-04-18,1723.0,FMTM,USW00003971
1998-04-19,1315.0,FMTM,USW00003971
1998-04-20,1703.0,FMTM,USW00003971
1998-04-21,1623.0,FMTM,USW00003971
1998-04-22,1947.0,FMTM,USW00003971
1998-04-23,1310.0,FMTM,USW00003971
1998-04-24,1334.0,FMTM,USW00003971
1998-04-25,1205.0,FMTM,USW00003971
1998-04-26,2034.0,FMTM,USW00003971
1998-04-27,1318.0,FMTM,USW00003971
1998-04-28,819.0,FMTM,USW00003971
1998-04-29,905.0,FMTM,USW00003971
1998-04-30,1414.0,FMTM,USW00003971
1998-04-01,946.0,PGTM,USW00003971
1998-04-02,1555.0,PGTM,USW00003971
1998-04-03,857.0,PGTM,USW00003971
1998-04-04,137.0,PGTM,USW00003971
1998-04-05,1602.0,PGTM,USW00003971
1998-04-06,2320.0,PGTM,USW00003971
1998-04-07,13.0,PGTM,USW00003971
1998-04-08,1345.0,PGTM,USW00003971
1998-04-09,1010.0,PGTM,USW00003971
1998-04-10,1131.0,PGTM,USW00003971
1998-04-11,1443.0,PGTM,USW00003971
1998-04-12,1316.0,PGTM,USW00003971
1998-04-13,10.0,PGTM,USW00003971
1998-04-14,1234.0,PGTM,USW00003971
1998-04-15,1957.0,PGTM,USW00003971
1998-04-16,344.0,PGTM,USW00003971
1998-04-17,1144.0,PGTM,USW00003971
1998-04-18,1310.0,PGTM,USW00003971
1998-04-19,1314.0,PGTM,USW00003971
1998-04-20,1703.0,PGTM,USW00003971
1998-04-21,1618.0,PGTM,USW00003971
1998-04-22,1641.0,PGTM,USW00003971
1998-04-23,1309.0,PGTM,USW00003971
1998-04-24,1334.0,PGTM,USW00003971
1998-04-25,1245.0,PGTM,USW00003971
1998-04-26,2036.0,PGTM,USW00003971
1998-04-27,1318.0,PGTM,USW00003971
1998-04-28,842.0,PGTM,USW00003971
1998-04-29,954.0,PGTM,USW00003971
1998-04-30,1326.0,PGTM,USW00003971
1998-04-01,200.0,TAVG,USW00003971
1998-04-02,178.0,TAVG,USW00003971
1998-04-03,161.0,TAVG,USW00003971
1998-04-04,117.0,TAVG,USW00003971
1998-04-05,150.0,TAVG,USW00003971
1998-04-06,183.0,TAVG,USW00003971
1998-04-07,233.0,TAVG,USW00003971
1998-04-08,183.0,TAVG,USW00003971
1998-04-09,150.0,TAVG,USW00003971
1998-04-10,161.0,TAVG,USW00003971
1998-04-11,194.0,TAVG,USW00003971
1998-04-12,206.0,TAVG,USW00003971
1998-04-13,239.0,TAVG,USW00003971
1998-04-14,244.0,TAVG,USW00003971
1998-04-15,244.0,TAVG,USW00003971
1998-04-16,178.0,TAVG,USW00003971
1998-04-17,150.0,TAVG,USW00003971
1998-04-18,156.0,TAVG,USW00003971
1998-04-19,161.0,TAVG,USW00003971
1998-04-20,189.0,TAVG,USW00003971
1998-04-21,150.0,TAVG,USW00003971
1998-04-22,178.0,TAVG,USW00003971
1998-04-23,167.0,TAVG,USW00003971
1998-04-24,206.0,TAVG,USW00003971
1998-04-25,228.0,TAVG,USW00003971
1998-04-26,183.0,TAVG,USW00003971
1998-04-27,172.0,TAVG,USW00003971
1998-04-28,144.0,TAVG,USW00003971
1998-04-29,139.0,TAVG,USW00003971
1998-04-30,183.0,TAVG,USW00003971
1998-04-01,240.0,WDF2,USW00003971
1998-04-02,160.0,WDF2,USW00003971
1998-04-03,300.0,WDF2,USW00003971
1998-04-04,350.0,WDF2,USW00003971
1998-04-05,150.0,WDF2,USW00003971
1998-04-06,150.0,WDF2,USW00003971
1998-04-07,230.0,WDF2,USW00003971
1998-04-08,310.0,WDF2,USW00003971
1998-04-09,320.0,WDF2,USW00003971
1998-04-10,70.0,WDF2,USW00003971
1998-04-11,150.0,WDF2,USW00003971
1998-04-12,170.0,WDF2,USW00003971
1998-04-13,170.0,WDF2,USW00003971
1998-04-14,160.0,WDF2,USW00003971
1998-04-15,170.0,WDF2,USW00003971
1998-04-16,320.0,WDF2,USW00003971
1998-04-17,10.0,WDF2,USW00003971
1998-04-18,20.0,WDF2,USW00003971
1998-04-19,260.0,WDF2,USW00003971
1998-04-20,350.0,WDF2,USW00003971
1998-04-21,340.0,WDF2,USW00003971
1998-04-22,340.0,WDF2,USW00003971
1998-04-23,340.0,WDF2,USW00003971
1998-04-24,170.0,WDF2,USW00003971
1998-04-25,160.0,WDF2,USW00003971
1998-04-26,310.0,WDF2,USW00003971
1998-04-27,320.0,WDF2,USW00003971
1998-04-28,310.0,WDF2,USW00003971
1998-04-29,320.0,WDF2,USW00003971
1998-04-30,220.0,WDF2,USW00003971
1998-04-01,230.0,WDF5,USW00003971
1998-04-02,160.0,WDF5,USW00003971
1998-04-03,300.0,WDF5,USW00003971
1998-04-04,350.0,WDF5,USW00003971
1998-04-05,150.0,WDF5,USW00003971
1998-04-06,210.0,WDF5,USW00003971
1998-04-07,210.0,WDF5,USW00003971
1998-04-08,310.0,WDF5,USW00003971
1998-04-09,330.0,WDF5,USW00003971
1998-04-10,20.0,WDF5,USW00003971
1998-04-11,140.0,WDF5,USW00003971
1998-04-12,160.0,WDF5,USW00003971
1998-04-13,170.0,WDF5,USW00003971
1998-04-14,180.0,WDF5,USW00003971
1998-04-15,160.0,WDF5,USW00003971
1998-04-16,360.0,WDF5,USW00003971
1998-04-17,10.0,WDF5,USW00003971
1998-04-18,30.0,WDF5,USW00003971
1998-04-19,250.0,WDF5,USW00003971
1998-04-20,340.0,WDF5,USW00003971
1998-04-21,350.0,WDF5,USW00003971
1998-04-22,360.0,WDF5,USW00003971
1998-04-23,340.0,WDF5,USW00003971
1998-04-24,170.0,WDF5,USW00003971
1998-04-25,170.0,WDF5,USW00003971
1998-04-26,300.0,WDF5,USW00003971
1998-04-27,310.0,WDF5,USW00003971
1998-04-28,300.0,WDF5,USW00003971
1998-04-29,300.0,WDF5,USW00003971
1998-04-30,260.0,WDF5,USW00003971
1998-04-01,76.0,WSF2,USW00003971
1998-04-02,94.0,WSF2,USW00003971
1998-04-03,139.0,WSF2,USW00003971
1998-04-04,67.0,WSF2,USW00003971
1998-04-05,80.0,WSF2,USW00003971
1998-04-06,112.0,WSF2,USW00003971
1998-04-07,94.0,WSF2,USW00003971
1998-04-08,116.0,WSF2,USW00003971
1998-04-09,98.0,WSF2,USW00003971
1998-04-10,58.0,WSF2,USW00003971
1998-04-11,103.0,WSF2,USW00003971
1998-04-12,143.0,WSF2,USW00003971
1998-04-13,112.0,WSF2,USW00003971
1998-04-14,103.0,WSF2,USW00003971
1998-04-15,80.0,WSF2,USW00003971
1998-04-16,112.0,WSF2,USW00003971
1998-04-17,80.0,WSF2,USW00003971
1998-04-18,67.0,WSF2,USW00003971
1998-04-19,72.0,WSF2,USW00003971
1998-04-20,148.0,WSF2,USW00003971
1998-04-21,98.0,WSF2,USW00003971
1998-04-22,76.0,WSF2,USW00003971
1998-04-23,58.0,WSF2,USW00003971
1998-04-24,125.0,WSF2,USW00003971
1998-04-25,130.0,WSF2,USW00003971
1998-04-26,130.0,WSF2,USW00003971
1998-04-27,80.0,WSF2,USW00003971
1998-04-28,89.0,WSF2,USW00003971
1998-04-29,76.0,WSF2,USW00003971
1998-04-30,72.0,WSF2,USW00003971
1998-04-01,103.0,WSF5,USW00003971
1998-04-02,112.0,WSF5,USW00003971
1998-04-03,174.0,WSF5,USW00003971
1998-04-04,80.0,WSF5,USW00003971
1998-04-05,107.0,WSF5,USW00003971
1998-04-06,134.0,WSF5,USW00003971
1998-04-07,125.0,WSF5,USW00003971
1998-04-08,143.0,WSF5,USW00003971
1998-04-09,130.0,WSF5,USW00003971
1998-04-10,67.0,WSF5,USW00003971
1998-04-11,125.0,WSF5,USW00003971
1998-04-12,174.0,WSF5,USW00003971
1998-04-13,148.0,WSF5,USW00003971
1998-04-14,125.0,WSF5,USW00003971
1998-04-15,107.0,WSF5,USW00003971
1998-04-16,134.0,WSF5,USW00003971
1998-04-17,98.0,WSF5,USW00003971
1998-04-18,94.0,WSF5,USW00003971
1998-04-19,107.0,WSF5,USW00003971
1998-04-20,192.0,WSF5,USW00003971
1998-04-21,116.0,WSF5,USW00003971
1998-04-22,98.0,WSF5,USW00003971
1998-04-23,67.0,WSF5,USW00003971
1998-04-24,165.0,WSF5,USW00003971
1998-04-25,165.0,WSF5,USW00003971
1998-04-26,148.0,WSF5,USW00003971
1998-04-27,94.0,WSF5,USW00003971
1998-04-28,103.0,WSF5,USW00003971
1998-04-29,94.0,WSF5,USW00003971
1998-04-30,98.0,WSF5,USW00003971
1998-05-01,30.0,TMAX,USW00003971
1998-05-02,32.2,TMAX,USW00003971
1998-05-03,27.2,TMAX,USW00003971
1998-05-04,29.4,TMAX,USW00003971
1998-05-05,30.0,TMAX,USW00003971
1998-05-06,36.7,TMAX,USW00003971
1998-05-07,33.9,TMAX,USW00003971
1998-05-08,32.2,TMAX,USW00003971
1998-05-09,29.4,TMAX,USW00003971
1998-05-10,28.9,TMAX,USW00003971
1998-05-11,32.8,TMAX,USW00003971
1998-05-12,32.2,TMAX,USW00003971
1998-05-13,28.9,TMAX,USW00003971
1998-05-14,31.1,TMAX,USW00003971
1998-05-15,31.7,TMAX,USW00003971
1998-05-16,34.4,TMAX,USW00003971
1998-05-17,32.2,TMAX,USW00003971
1998-05-18,33.9,TMAX,USW00003971
1998-05-19,34.4,TMAX,USW00003971
1998-05-20,33.9,TMAX,USW00003971
1998-05-21,33.9,TMAX,USW00003971
1998-05-22,33.3,TMAX,USW00003971
1998-05-23,32.2,TMAX,USW00003971
1998-05-24,30.6,TMAX,USW00003971
1998-05-25,31.7,TMAX,USW00003971
1998-05-26,33.3,TMAX,USW00003971
1998-05-27,29.4,TMAX,USW00003971
1998-05-28,35.6,TMAX,USW00003971
1998-05-29,37.2,TMAX,USW00003971
1998-05-30,36.7,TMAX,USW00003971
1998-05-31,38.3,TMAX,USW00003971
1998-05-01,13.3,TMIN,USW00003971
1998-05-02,15.6,TMIN,USW00003971
1998-05-03,16.1,TMIN,USW00003971
1998-05-04,12.2,TMIN,USW00003971
1998-05-05,20.0,TMIN,USW00003971
1998-05-06,21.1,TMIN,USW00003971
1998-05-07,17.8,TMIN,USW00003971
1998-05-08,17.8,TMIN,USW00003971
1998-05-09,18.3,TMIN,USW00003971
1998-05-10,15.0,TMIN,USW00003971
1998-05-11,16.7,TMIN,USW00003971
1998-05-12,19.4,TMIN,USW00003971
1998-05-13,20.6,TMIN,USW00003971
1998-05-14,22.8,TMIN,USW00003971
1998-05-15,18.3,TMIN,USW00003971
1998-05-16,16.1,TMIN,USW00003971
1998-05-17,22.2,TMIN,USW00003971
1998-05-18,19.4,TMIN,USW00003971
1998-05-19,20.0,TMIN,USW00003971
1998-05-20,20.0,TMIN,USW00003971
1998-05-21,21.7,TMIN,USW00003971
1998-05-22,21.7,TMIN,USW00003971
1998-05-23,22.2,TMIN,USW00003971
1998-05-24,23.3,TMIN,USW00003971
1998-05-25,22.2,TMIN,USW00003971
1998-05-26,21.1,TMIN,USW00003971
1998-05-27,20.0,TMIN,USW00003971
1998-05-28,21.1,TMIN,USW00003971
1998-05-29,22.8,TMIN,USW00003971
1998-05-30,23.9,TMIN,USW00003971
1998-05-31,25.0,TMIN,USW00003971
1998-05-01,0.0,PRCP,USW00003971
1998-05-02,0.0,PRCP,USW00003971
1998-05-03,0.0,PRCP,USW00003971
1998-05-04,0.0,PRCP,USW00003971
1998-05-05,0.0,PRCP,USW00003971
1998-05-06,0.0,PRCP,USW00003971
1998-05-07,0.0,PRCP,USW00003971
1998-05-08,11.9,PRCP,USW00003971
1998-05-09,0.0,PRCP,USW00003971
1998-05-10,0.0,PRCP,USW00003971
1998-05-11,0.0,PRCP,USW00003971
1998-05-12,0.0,PRCP,USW00003971
1998-05-13,0.0,PRCP,USW00003971
1998-05-14,0.0,PRCP,USW00003971
1998-05-15,0.0,PRCP,USW00003971
1998-05-16,0.0,PRCP,USW00003971
1998-05-17,0.0,PRCP,USW00003971
1998-05-18,0.0,PRCP,USW00003971
1998-05-19,0.0,PRCP,USW00003971
1998-05-20,0.0,PRCP,USW00003971
1998-05-21,0.0,PRCP,USW00003971
1998-05-22,0.0,PRCP,USW00003971
1998-05-23,0.0,PRCP,USW00003971
1998-05-24,0.0,PRCP,USW00003971
1998-05-25,0.0,PRCP,USW00003971
1998-05-26,0.3,PRCP,USW00003971
1998-05-27,18.5,PRCP,USW00003971
1998-05-28,0.0,PRCP,USW00003971
1998-05-29,1.5,PRCP,USW00003971
1998-05-30,0.0,PRCP,USW00003971
1998-05-31,0.0,PRCP,USW00003971
1998-05-01,25.0,AWND,USW00003971
1998-05-02,36.0,AWND,USW00003971
1998-05-03,37.0,AWND,USW00003971
1998-05-04,37.0,AWND,USW00003971
1998-05-05,58.0,AWND,USW00003971
1998-05-06,44.0,AWND,USW00003971
1998-05-07,31.0,AWND,USW00003971
1998-05-08,52.0,AWND,USW00003971
1998-05-09,63.0,AWND,USW00003971
1998-05-10,32.0,AWND,USW00003971
1998-05-11,52.0,AWND,USW00003971
1998-05-12,51.0,AWND,USW00003971
1998-05-13,54.0,AWND,USW00003971
1998-05-14,58.0,AWND,USW00003971
1998-05-15,42.0,AWND,USW00003971
1998-05-16,27.0,AWND,USW00003971
1998-05-17,39.0,AWND,USW00003971
1998-05-18,43.0,AWND,USW00003971
1998-05-19,42.0,AWND,USW00003971
1998-05-20,42.0,AWND,USW00003971
1998-05-21,39.0,AWND,USW00003971
1998-05-22,56.0,AWND,USW00003971
1998-05-23,52.0,AWND,USW00003971
1998-05-24,46.0,AWND,USW00003971
1998-05-25,44.0,AWND,USW00003971
1998-05-26,29.0,AWND,USW00003971
1998-05-27,30.0,AWND,USW00003971
1998-05-28,24.0,AWND,USW00003971
1998-05-29,33.0,AWND,USW00003971
1998-05-30,42.0,AWND,USW00003971
1998-05-31,44.0,AWND,USW00003971
1998-05-01,1528.0,FMTM,USW00003971
1998-05-02,1333.0,FMTM,USW00003971
1998-05-03,305.0,FMTM,USW00003971
1998-05-04,1544.0,FMTM,USW00003971
1998-05-05,1427.0,FMTM,USW00003971
1998-05-06,1444.0,FMTM,USW00003971
1998-05-07,1330.0,FMTM,USW00003971
